RES_ID,Fecha_Viaje,Fecha_Reserva,Lead_Time_Dias,Noches_Estancia,Barco,Compañia,Tipo_Ruta,Suite_Type,Booking_Source,Package,Guest_Country,Cabinas_Totales_Barco,Cabinas_Reservadas,Porcentaje_Ocupacion_Ciclo,Pasajeros_Reserva,Tripulacion,Ingreso_Total_Reserva_USD,Gasto_Promedio_Diario_Huesped_USD,Puntuacion_Satisfaccion
RES-00144,1/6/2018,11/27/2017,40,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,All Inclusive,USA,2805,1,87.88,1,2350,1667.4,167.88,4.5
RES-00145,1/6/2018,8/17/2017,142,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,All Inclusive,USA,2805,1,87.88,2,2350,2395.8,156.78,4.7
RES-00146,1/6/2018,11/23/2017,44,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Direct,All Inclusive + EXC,USA,2805,1,87.88,1,2350,1756.35,185.67,5
RES-00147,1/6/2018,9/17/2017,111,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,Full Board,UK,2805,1,87.88,2,2350,2577.7,174.97,4.9
RES-00148,1/6/2018,9/10/2017,118,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,All Inclusive,USA,2805,1,87.88,1,2350,1751.75,184.75,4.6
RES-00149,1/6/2018,9/24/2017,104,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive + EXC,USA,2805,1,87.88,1,2350,1792.75,192.95,4.8
RES-00150,1/6/2018,8/26/2017,133,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,All Inclusive,Mexico,2805,1,87.88,1,2350,1716.75,177.75,4.7
RES-00151,1/6/2018,12/2/2017,35,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,USA,1643,1,85.25,2,1388,3858.48,131.56,4.6
RES-00152,1/6/2018,8/11/2017,148,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,Italy,1643,1,85.25,1,1388,2640.87,127.83,4.8
RES-00153,1/6/2018,10/20/2017,78,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board,France,1643,1,85.25,1,1388,2764.53,141.57,4.7
RES-00154,1/6/2018,10/2/2017,96,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,Germany,1643,1,85.25,1,1388,2642.76,128.04,4.7
RES-00155,1/6/2018,9/24/2017,104,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board,Mexico,1643,1,85.25,2,1388,3759.48,126.06,4.4
RES-00156,1/6/2018,11/4/2017,63,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive + EXC,USA,1643,1,85.25,2,1388,3931.38,135.61,4.6
RES-00157,1/6/2018,8/16/2017,143,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,UK,1643,1,85.25,2,1388,3903.12,134.04,4.4
RES-00158,1/6/2018,11/15/2017,52,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board,USA,1643,1,85.25,2,1388,3803.22,128.49,4.7
RES-00159,1/6/2018,11/21/2017,46,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board + EXC,USA,1643,2,85.25,2,1388,5390.82,133.89,4.6
RES-00160,1/6/2018,11/1/2017,66,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,USA,1643,1,85.25,2,1388,3976.56,138.12,4.6
RES-00161,1/6/2018,12/17/2017,20,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,Spain,1643,1,85.25,2,1388,4150.44,147.78,4.3
RES-00162,1/6/2018,10/27/2017,71,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive + EXC,Mexico,1643,2,85.25,4,1388,7803,133.95,4.5
RES-00163,1/6/2018,11/6/2017,61,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board + EXC,Italy,1643,1,85.25,2,1388,3749.04,125.48,4.5
RES-00164,1/6/2018,10/21/2017,77,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board + EXC,Germany,1643,2,85.25,4,1388,7777.08,133.23,4.6
RES-00165,1/6/2018,11/20/2017,47,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,Germany,1643,1,85.25,1,1388,2721.51,136.79,4.5
RES-00166,1/6/2018,9/25/2017,103,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,Germany,1250,1,75.63,1,1458,1056.57,186.59,5
RES-00167,1/6/2018,11/4/2017,63,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,UK,1250,1,75.63,1,1458,1063.05,188.75,4.8
RES-00168,1/6/2018,9/26/2017,102,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,Full Board,USA,1250,1,75.63,3,1458,2078.19,175.71,4.9
RES-00169,1/6/2018,11/3/2017,64,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,UK,1250,1,75.63,1,1458,1087.02,196.74,4.8
RES-00170,1/6/2018,11/17/2017,50,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,USA,1250,1,75.63,1,1458,1096.44,199.88,4.9
RES-00171,1/6/2018,10/20/2017,78,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,USA,1250,1,75.63,2,1458,1578.9,180.35,4.6
RES-00172,1/6/2018,9/4/2017,124,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board + EXC,UK,1250,1,75.63,1,1458,1081.77,194.99,4.8
RES-00173,1/6/2018,9/18/2017,110,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive + EXC,Germany,1250,1,75.63,2,1458,1592.16,182.56,4.9
RES-00174,1/6/2018,10/22/2017,76,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,Germany,1250,1,75.63,2,1458,1607.76,185.16,4.9
RES-00175,1/6/2018,11/30/2017,37,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,UK,1250,1,75.63,1,1458,1081.83,195.01,5
RES-00176,1/6/2018,11/10/2017,57,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,UK,1250,1,75.63,2,1458,1684.74,197.99,4.8
RES-00177,1/6/2018,8/28/2017,131,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,USA,1250,1,75.63,2,1458,1595.4,183.1,4.9
RES-00178,1/6/2018,8/24/2017,135,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,All Inclusive,Mexico,1250,1,75.63,2,1458,1658.88,193.68,5
RES-00179,1/6/2018,11/19/2017,48,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,USA,1250,1,75.63,1,1458,1078.98,194.06,4.9
RES-00180,1/6/2018,11/29/2017,38,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,France,1250,1,75.63,2,1458,1618.92,187.02,4.9
RES-00181,1/6/2018,10/7/2017,91,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,Full Board,UK,2612,2,83.4,2,1688,4700.64,128.19,4.2
RES-00182,1/6/2018,9/26/2017,102,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,Germany,2612,1,83.4,2,1688,3410.4,130.35,4.5
RES-00183,1/6/2018,8/29/2017,130,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Direct,Full Board,France,2612,1,83.4,2,1688,3359.84,127.19,4.2
RES-00184,1/6/2018,8/29/2017,130,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,Full Board + EXC,USA,2612,1,83.4,1,1688,2441.2,139.55,4.2
RES-00185,1/6/2018,10/18/2017,80,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,UK,2612,1,83.4,2,1688,3236.16,119.46,4.1
RES-00186,1/6/2018,11/11/2017,56,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,Full Board + EXC,Mexico,2612,1,83.4,1,1688,2366.8,130.25,4.3
RES-00187,1/6/2018,12/6/2017,31,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,Full Board,USA,2612,1,83.4,2,1688,3404.32,129.97,4.1
RES-00188,1/6/2018,8/9/2017,150,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive,Germany,2612,1,83.4,2,1688,3491.04,135.39,4.3
RES-00189,1/6/2018,10/19/2017,79,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive + EXC,USA,2612,1,83.4,1,1688,2404,134.9,4.3
RES-00190,1/6/2018,11/12/2017,55,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,USA,2612,1,83.4,1,1688,2433.2,138.55,4.3
RES-00191,1/6/2018,9/1/2017,127,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,Web,Full Board,Spain,2612,1,83.4,2,1688,3503.84,136.19,4.2
RES-00192,1/6/2018,12/2/2017,35,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive + EXC,USA,2612,1,83.4,1,1688,2362.48,129.71,4
RES-00193,1/6/2018,9/26/2017,102,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive,Spain,2612,1,83.4,1,1688,2297.92,121.64,4.2
RES-00194,1/6/2018,9/12/2017,116,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive + EXC,Spain,2612,1,83.4,2,1688,3282.72,122.37,4.2
RES-00195,1/6/2018,10/17/2017,81,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,Full Board + EXC,USA,2612,1,83.4,1,1688,2373.52,131.09,4.2
RES-00196,1/6/2018,11/1/2017,66,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board,USA,1646,1,80.44,1,1416,2771.01,142.29,4.8
RES-00197,1/6/2018,10/11/2017,87,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive,UK,1646,2,80.44,4,1416,8777.88,161.03,4.6
RES-00198,1/6/2018,11/21/2017,46,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board + EXC,USA,1646,1,80.44,2,1416,4473,165.7,4.7
RES-00199,1/6/2018,11/8/2017,59,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,USA,1646,2,80.44,2,1416,6043.68,170.16,5
RES-00200,1/6/2018,9/30/2017,98,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,USA,1646,1,80.44,2,1416,4248.72,153.24,4.3
RES-00201,1/6/2018,1/1/2018,5,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,UK,1646,1,80.44,1,1416,2895.93,156.17,4.7
RES-00202,1/6/2018,11/4/2017,63,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive + EXC,USA,1646,1,80.44,2,1416,4334.58,158.01,4.6
RES-00203,1/6/2018,10/24/2017,74,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive,France,1646,2,80.44,2,1416,5886.54,161.43,4.6
RES-00204,1/6/2018,9/7/2017,121,9,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Direct,All Inclusive + EXC,USA,1646,1,80.44,2,1416,4421.52,162.84,4.5
RES-00205,1/6/2018,10/29/2017,69,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive + EXC,Germany,1646,2,80.44,4,1416,8454.6,152.05,4.7
RES-00206,1/6/2018,10/23/2017,75,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,France,1646,2,80.44,4,1416,8712.36,159.21,4.6
RES-00207,1/6/2018,8/2/2017,157,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,USA,1646,1,80.44,1,1416,2961.63,163.47,4.7
RES-00208,1/6/2018,9/3/2017,125,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive + EXC,Mexico,1646,1,80.44,2,1416,4377.6,160.4,4.8
RES-00209,1/6/2018,9/23/2017,105,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive + EXC,Germany,1646,1,80.44,2,1416,4287.6,155.4,4.8
RES-00210,1/6/2018,10/24/2017,74,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive + EXC,UK,1646,1,80.44,1,1416,2793.06,144.74,4.6
RES-00211,1/6/2018,10/22/2017,76,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,Full Board,Italy,1347,1,91.12,1,1253,4696.77,195.69,4.5
RES-00212,1/6/2018,10/17/2017,81,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,Full Board,Spain,1347,2,91.12,4,1253,14354.6,193.25,4.8
RES-00213,1/6/2018,10/4/2017,94,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,Full Board,USA,1347,1,91.12,1,1253,4717.05,197.25,4.9
RES-00214,1/6/2018,9/7/2017,121,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive + EXC,USA,1347,2,91.12,2,1253,9660.3,205.95,4.9
RES-00215,1/6/2018,9/20/2017,108,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive,Canada,1347,1,91.12,2,1253,6966.7,185.15,4.5
RES-00216,1/6/2018,10/20/2017,78,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,All Inclusive,Mexico,1347,1,91.12,1,1253,4827.68,205.76,4.8
RES-00217,1/6/2018,9/18/2017,110,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive,Canada,1347,1,91.12,2,1253,7648.94,211.39,4.7
RES-00218,1/6/2018,11/14/2017,53,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive,UK,1347,1,91.12,2,1253,7410,202.2,4.8
RES-00219,1/6/2018,9/10/2017,118,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,USA,1347,2,91.12,4,1253,15216.76,209.83,4.7
RES-00220,1/6/2018,11/8/2017,59,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,Full Board + EXC,France,1347,1,91.12,2,1253,7171.32,193.02,4.8
RES-00221,1/6/2018,10/7/2017,91,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,Full Board,Italy,1347,1,91.12,2,1253,6938.88,184.08,4.7
RES-00222,1/6/2018,8/1/2017,158,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,Full Board,France,1347,1,91.12,1,1253,4999.8,219,4.9
RES-00223,1/6/2018,7/30/2017,160,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,All Inclusive,Spain,1347,2,91.12,2,1253,9957.22,217.37,4.9
RES-00224,1/6/2018,10/29/2017,69,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,USA,1347,1,91.12,1,1253,4727.58,198.06,4.7
RES-00225,1/6/2018,12/5/2017,32,13,Queen Mary 2,Cunard Line,Transatlántico,Suite,B2B,All Inclusive + EXC,USA,1347,1,91.12,2,1253,7361.38,200.33,4.8
RES-00226,1/6/2018,11/10/2017,57,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,Canada,2732,1,90.06,1,1500,1699.74,117.69,4.2
RES-00227,1/6/2018,11/7/2017,60,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive + EXC,UK,2732,1,90.06,1,1500,1741.02,124.57,4.3
RES-00228,1/6/2018,10/8/2017,90,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,Italy,2732,1,90.06,1,1500,1701.54,117.99,4.2
RES-00229,1/6/2018,10/18/2017,80,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,Spain,2732,1,90.06,2,1500,2465.52,122.66,4.3
RES-00230,1/6/2018,10/6/2017,92,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,Germany,2732,2,90.06,4,1500,4769.76,115.94,4.3
RES-00231,1/6/2018,10/15/2017,83,6,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,All Inclusive + EXC,USA,2732,1,90.06,1,1500,1807.32,135.62,4.2
RES-00232,1/6/2018,9/14/2017,114,6,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive + EXC,USA,2732,1,90.06,2,1500,2382.48,115.74,4.5
RES-00233,1/6/2018,8/26/2017,133,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,UK,2732,1,90.06,1,1500,1645.92,108.72,4.2
RES-00234,1/6/2018,11/17/2017,50,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,UK,2732,1,90.06,2,1500,2349.48,112.99,4.3
RES-00235,1/6/2018,8/29/2017,130,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,USA,2732,1,90.06,2,1500,2418,118.7,4.2
RES-00236,1/6/2018,8/8/2017,151,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,Spain,2732,1,90.06,1,1500,1694.22,116.77,4.3
RES-00237,1/6/2018,10/17/2017,81,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,USA,2732,1,90.06,1,1500,1646.46,108.81,4.3
RES-00238,1/6/2018,10/5/2017,93,6,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,Full Board + EXC,USA,2732,1,90.06,2,1500,2421.12,118.96,4.4
RES-00239,1/6/2018,8/14/2017,145,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive + EXC,USA,2732,1,90.06,3,1500,3122.82,118.29,4.5
RES-00240,1/6/2018,11/27/2017,40,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,USA,2732,2,90.06,2,1500,3280.32,107.76,4.4
RES-00241,1/7/2018,9/6/2017,123,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive + EXC,Spain,2626,1,79.28,2,2138,3236.8,148.4,4.3
RES-00242,1/7/2018,10/5/2017,94,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Direct,All Inclusive + EXC,USA,2626,2,79.28,4,2138,6634.32,154.14,4.4
RES-00243,1/7/2018,10/1/2017,98,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,All Inclusive,France,2626,1,79.28,1,2138,2235.38,153.74,4.6
RES-00244,1/7/2018,10/6/2017,93,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,UK,2626,1,79.28,1,2138,2277.94,159.82,4.5
RES-00245,1/7/2018,9/25/2017,104,7,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,B2B,Full Board,UK,2626,1,79.28,2,2138,3408.3,160.65,4.5
RES-00246,1/7/2018,7/25/2017,166,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board + EXC,Spain,2626,2,79.28,4,2138,6564.88,151.66,4.4
RES-00247,1/7/2018,11/18/2017,50,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,Full Board,USA,2626,1,79.28,1,2138,2174.27,145.01,4.4
RES-00248,1/7/2018,11/2/2017,66,7,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,B2B,Full Board + EXC,UK,2626,1,79.28,2,2138,3361.4,157.3,4.6
RES-00249,1/7/2018,9/3/2017,126,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board,UK,2626,1,79.28,2,2138,3202.92,145.98,4.5
RES-00250,1/7/2018,10/21/2017,78,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive + EXC,Spain,2626,1,79.28,1,2138,2121.21,137.43,4.5
RES-00251,1/7/2018,12/10/2017,28,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Direct,Full Board,UK,2626,1,79.28,1,2138,2268.21,158.43,4.4
RES-00252,1/7/2018,12/7/2017,31,7,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,B2B,Full Board + EXC,USA,2626,1,79.28,1,2138,2224.95,152.25,4.5
RES-00253,1/7/2018,1/2/2018,5,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive,France,2626,1,79.28,2,2138,3215.38,146.87,4.5
RES-00254,1/7/2018,10/6/2017,93,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board,Italy,2626,1,79.28,2,2138,3326.12,154.78,4.4
RES-00255,1/7/2018,11/2/2017,66,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Direct,All Inclusive,USA,2626,1,79.28,2,2138,3217.9,147.05,4.5
RES-00256,1/7/2018,11/14/2017,54,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,All Inclusive,USA,2805,1,89.42,2,2350,2475.5,164.75,4.7
RES-00257,1/7/2018,9/15/2017,114,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,Full Board,France,2805,1,89.42,1,2350,1708.3,176.06,5
RES-00258,1/7/2018,9/26/2017,103,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Direct,Full Board,USA,2805,1,89.42,1,2350,1715.1,177.42,4.8
RES-00259,1/7/2018,10/19/2017,80,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board,Germany,2805,2,89.42,2,2350,3172.2,151.62,4.8
RES-00260,1/7/2018,9/1/2017,128,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive,Spain,2805,2,89.42,2,2350,3477.4,182.14,4.6
RES-00261,1/7/2018,12/8/2017,30,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,UK,2805,1,89.42,2,2350,2707,187.9,4.9
RES-00262,1/7/2018,10/8/2017,91,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Direct,All Inclusive,UK,2805,1,89.42,1,2350,1687.15,171.83,4.8
RES-00263,1/7/2018,10/23/2017,76,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,All Inclusive,Italy,2805,1,89.42,1,2350,1745.6,183.52,4.5
RES-00264,1/7/2018,8/5/2017,155,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive + EXC,Mexico,2805,1,89.42,2,2350,2657.6,182.96,4.9
RES-00265,1/7/2018,9/21/2017,108,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,USA,2805,1,89.42,2,2350,2681,185.3,4.7
RES-00266,1/7/2018,9/10/2017,119,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive,USA,2805,2,89.42,2,2350,3437.7,178.17,4.8
RES-00267,1/7/2018,10/18/2017,81,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Direct,All Inclusive,USA,2805,1,89.42,1,2350,1680.5,170.5,4.8
RES-00268,1/7/2018,9/26/2017,103,5,Icon of the Seas,Royal Caribbean,Caribe,Suite,Web,Full Board,Mexico,2805,1,89.42,2,2350,2483.1,165.51,4.7
RES-00269,1/7/2018,11/22/2017,46,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board,UK,2805,1,89.42,2,2350,2479.7,165.17,5
RES-00270,1/7/2018,10/24/2017,75,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,Canada,2805,2,89.42,2,2350,3394.2,173.82,4.8
RES-00271,1/7/2018,8/5/2017,155,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive + EXC,USA,1643,1,80.46,2,1388,4879.82,139.01,4.4
RES-00272,1/7/2018,10/22/2017,77,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,All Inclusive + EXC,USA,1643,1,80.46,1,1388,3257.54,130.54,4.6
RES-00273,1/7/2018,12/9/2017,29,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board + EXC,Mexico,1643,1,80.46,2,1388,4651.24,128.62,4.5
RES-00274,1/7/2018,10/14/2017,85,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,UK,1643,2,80.46,4,1388,9324.48,129.12,4.6
RES-00275,1/7/2018,11/17/2017,51,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,Germany,1643,1,80.46,2,1388,4755.52,133.36,4.7
RES-00276,1/7/2018,9/22/2017,107,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,Canada,1643,1,80.46,1,1388,3353.79,139.29,4.4
RES-00277,1/7/2018,8/2/2017,158,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive + EXC,USA,1643,1,80.46,1,1388,3233.34,128.34,4.3
RES-00278,1/7/2018,12/1/2017,37,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Web,All Inclusive,UK,1643,1,80.46,1,1388,3152.05,120.95,4.6
RES-00279,1/7/2018,11/26/2017,42,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive + EXC,Spain,1643,1,80.46,2,1388,4532.44,123.22,4.5
RES-00280,1/7/2018,12/7/2017,31,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,France,1643,1,80.46,2,1388,4993.78,144.19,4.5
RES-00281,1/7/2018,10/21/2017,78,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board + EXC,Canada,1643,1,80.46,2,1388,4703.38,130.99,4
RES-00282,1/7/2018,10/27/2017,72,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,All Inclusive,USA,1643,1,80.46,2,1388,4374.26,116.03,4.5
RES-00283,1/7/2018,9/21/2017,108,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,UK,1643,1,80.46,2,1388,4772.46,134.13,4.6
RES-00284,1/7/2018,9/20/2017,109,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,USA,1643,1,80.46,1,1388,3209.25,126.15,4.4
RES-00285,1/7/2018,9/21/2017,108,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board,Mexico,1643,1,80.46,1,1388,3270.52,131.72,4.7
RES-00286,1/7/2018,8/24/2017,136,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive,Spain,1250,1,79.33,1,1458,1065,189.4,4.8
RES-00287,1/7/2018,9/22/2017,107,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,Germany,1250,1,79.33,1,1458,1090.05,197.75,5
RES-00288,1/7/2018,9/7/2017,122,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive + EXC,Spain,1250,1,79.33,2,1458,1641.42,190.77,5
